id,recetteid,unit,quantite,ingredient
6118,640,cuillère à soupe,1.0,sucre en poudre
6119,640,cl,5.0,cognac
6120,640,g,500.0,purée de tomate
6121,640,,,poivre
6122,640,,,sel
6123,640,cuillères à soupe,2.0,huile d'olive
6124,640,,1.0,oignon
6125,640,g,800.0,seiche
6126,640,,2,échalotes
6127,640,gousses,4.0,ail
6128,640,"cl, blanc",50,vin sec
6129,641,g,15.0,beurre
6130,641,cuillères à café,4.0,persil
6131,641,cuillère à soupe,1.0,cognac
6132,641,cuillère à soupe,1.0,farine
6133,641,cuillères à soupe,4.0,crème fraîche
6134,641,,1.0,oignon
6135,641,g,125.0,lardons fumés
6136,641,blancs,4.0,de poulet
6137,641,,1.0,endive
6138,641,petite boîte,1.0,champignon
6139,641,,,sel et poivre
6140,642,,,sel
6141,642,cuillères à soupe,5.0,huile d'olive
6142,642,gousses,2.0,ail
6143,642,,1.0,échalote
6144,642,demi,1.0,citron
6145,642,,4.0,cuisses de poulet
6146,643,,,huile
6147,643,cuillères à soupe,3.0,farine
6148,643,cuillères à café,2.0,huile de sésame
6149,643,g,30.0,gingembre
6150,643,g,600.0,poulet
6151,643,gousses,2.0,ail
6152,643,cuillères à soupe,4.0,saké
6153,643,cuillères à soupe,3.0,sauce soja
6154,643,,1.0,oeuf
6155,643,cuillères à soupe,3.0,fécule de pomme de terre
6156,644,g,10.0,beurre doux
6157,644,cuillères à soupe,2.0,farine
6158,644,petit pot,1.0,crème fraîche
6159,644,,1.0,cube bouillon de légumes
6160,644,,1.0,oignon jaune
6161,644,,2.0,carottes
6162,644,kg,1.0,blanquette de veau
6163,644,petite boîte,1.0,champignon
6164,644,,1.0,cube bouillon de poule
6165,644,"cl, blanc",25.0,vin
6166,644,,2,jaunes d'oeuf
6167,644,cuillère à café,1.0,jus de citron
6168,644,,,sel et poivre
6169,645,,,sel
6170,645,,,poivre
6171,645,,,huile d'olive
6172,645,g,100.0,gruyère râpé
6173,645,,4.0,tomates
6174,645,,1.0,oignon
6175,645,"g, blanc",240.0,riz
6176,645,bouquet,1.0,garni
6177,646,cuillère à café,1.0,curcuma
6178,646,cuillère à café,1.0,cumin
6179,646,cuillère à café,1.0,coriandre
6180,646,g,30.0,coriandre
6181,646,,2.5,gingembre
6182,646,cuillère à café,1.0,sucre
6183,646,,3.0,citronnelle
6184,646,,3.0,échalotes
6185,646,zeste,,citron vert
6186,646,gousses,3.0,ail
6187,646,,4,piments verts
6188,646,cuillère à soupe,1.0,nuoc mam
6189,646,cuillère à café,1,lait de coco
6190,646,g,15,coriandre
6191,646,cuillère à café,1.0,sucre
6192,646,,2.0,poivrons rouges
6193,646,,2.0,aubergines
6194,646,,40.0,crevettes
6195,646,boîtes,2.0,lait de coco
6196,646,cuillère à soupe,1.0,nuoc mam
6197,647,,,muscade
6198,647,g,60.0,farine
6199,647,g,60.0,beurre
6200,647,,,persil
6201,647,,,sel
6202,647,,,poivre
6203,647,g,400.0,lardons
6204,647,g,200.0,oignon
6205,647,g,300.0,pâtes
6206,647,boîte,1.0,champignon
6207,647,g,150,gruyère
6208,647,gousse,1.0,ail
6209,647,,75,cllait
6210,648,,,sel
6211,648,,,poivre
6212,648,"g, blanc",50.0,fromage
6213,648,cuillère à soupe,1.0,moutarde
6214,648,g,400.0,lieu noir
6215,648,,4.0,échalotes
6216,648,cuillères à soupe,2.0,jus de citron
6217,649,,,huile
6218,649,,,beurre
6219,649,,,crème fraîche
6220,649,,,sel
6221,649,,,poivre
6222,649,,,vinaigre
6223,649,,1.0,bonnet
6224,649,blanc,,vin
6225,649,,2.0,oeufs
6226,649,,,chapelure
6227,650,,,sel
6228,650,,,poivre
6229,650,,,huile
6230,650,g,80.0,beurre
6231,650,,2.0,oignons
6232,650,pot,1.0,crème fraîche
6233,650,,6.0,escalopes
6234,650,cl,30.0,riesling
6235,650,g,300.0,champignons de Paris
6236,650,cl,20.0,bouillon de volaille
6237,650,,1,jaune d'oeuf
6238,650,,2.0,échalotes
6239,651,,,huile d'olive
6240,651,,2.0,tomates
6241,651,,1.0,courgette
6242,651,tranches,4.0,lieu noir
6243,651,,,anchois
6244,651,,,basilic
6245,652,,,poivre
6246,652,,,sel
6247,652,cuillère à soupe,1.0,huile d'olive
6248,652,,1.0,tomate
6249,652,,2.0,avocats
6250,652,gousse,1.0,ail
6251,652,,2.0,pains pour hamburger
6252,652,,0.5,concombre
6253,652,botte,0.5,radis
6254,652,,2.0,steaks de soja
6255,652,g,100,mâche
6256,653,cl,15.0,crème fraîche
6257,653,cl,2.0,porto
6258,653,boîte,1.0,poivre vert
6259,653,,,sel
6260,653,g,20.0,beurre
6261,653,cuillères à soupe,4.0,huile d'olive
6262,653,,1.0,cerf
6263,653,,1.0,barde de lard
6264,653,cuillère à soupe,1.0,fond
6265,653,"cl, blanc",15.0,vin sec
6266,653,cl,15,bouillon de volaille
6267,654,,,thym
6268,654,,,poivre
6269,654,,,sel
6270,654,g,125.0,huile d'arachide
6271,654,,1.0,piment
6272,654,,1.0,oignon
6273,654,g,500.0,oignon
6274,654,,1.0,poulet
6275,654,,10.0,citrons verts
6276,654,,,laurier
6277,655,,,huile d'olive
6278,655,,,oignon
6279,655,,4.0,truites
6280,655,,,ail
6281,655,,,basilic
6282,656,cuillères à café,2.0,sel
6283,656,sachet,1.0,levure de boulanger
6284,656,g,500.0,farine
6285,656,cl,30.0,eau
6286,657,,,coriandre
6287,657,,1.0,carotte
6288,657,,2.0,piments
6289,657,blancs,3.0,de poulet
6290,657,cl,40.0,bouillon de poule
6291,657,,25.0,cllait de coco
6292,657,,3.0,citronnelle
6293,657,,15.0,rondelles galanga
6294,657,,1.0,brocoli
6295,657,g,100.0,champignon
6296,657,cuillères à soupe,3,nuoc mam
6297,657,cuillères à soupe,4.0,jus de citron
6298,658,cuillère à soupe,1.0,huile d'olive
6299,658,,,sel
6300,658,,,poivre
6301,658,g,400.0,spaghetti
6302,658,g,200.0,pecorino romano
6303,658,g,150.0,joue de porc
6304,658,,4.0,jaunes d'oeuf
6305,658,,1.0,oeuf
6306,659,,,thym
6307,659,,,sel
6308,659,,,poivre
6309,659,,1.0,cube de bouillon
6310,659,g,40.0,beurre
6311,659,cuillères à soupe,4.0,huile
6312,659,,8.0,tomates
6313,659,,4.0,cuisses de lapin
6314,659,g,300.0,champignon
6315,659,cl,40.0,eau
6316,660,,,sel
6317,660,,,poivre
6318,660,,,piment fort
6319,660,cuillères à soupe,4.0,huile d'olive
6320,660,,4.0,oignons
6321,660,,24.0,pruneaux
6322,660,,4.0,ailes de poulet
6323,660,cuillères à soupe,8.0,amandes
6324,660,,,cannelle
6325,661,,,sel
6326,661,,,huile d'olive
6327,661,g,50.0,fromage râpé
6328,661,,2.0,courgettes
6329,661,,3.0,oeufs
6330,661,gousse,0.5,ail
6331,661,,,ciboulette
6332,662,,,sel
6333,662,,,poivre
6334,662,,,persil
6335,662,,,thym
6336,662,cuillères à soupe,3.0,farine
6337,662,g,100.0,beurre
6338,662,,1.0,rognon de veau
6339,662,,8.0,champignons
6340,662,,1.0,madère
6341,662,gousses,2.0,ail
6342,662,,,laurier
6343,662,,,citron
6344,663,,,poivre
6345,663,,,sel
6346,663,,,piment d'Espelette
6347,663,,,origan
6348,663,,,gingembre
6349,663,,,beurre
6350,663,,,huile d'olive
6351,663,botte,1.0,persil
6352,663,,4.0,courgettes
6353,663,,4.0,tomates
6354,663,kg,1,chair à saucisse
6355,663,,1.0,oignon rouge
6356,663,petite boîte,1,olives noires
6357,663,,,chapelure
6358,663,,2.0,oeufs
6359,664,,,sel
6360,664,,,poivre
6361,664,cuillères à soupe,2.0,huile d'olive
6362,664,,2.0,tomates
6363,664,g,200.0,lardons
6364,664,,2.0,oignons
6365,664,,3.0,carottes
6366,664,,2.0,lvin rouge
6367,664,kg,2.0,sanglier
6368,664,bouquet,1.0,garni
6369,664,gousses,3,ail
6370,664,petite boîte,1.0,olives noires
6371,665,,,huile d'olive
6372,665,,,persil
6373,665,g,200.0,lardons fumés
6374,665,,1.0,chou
6375,665,g,400.0,chair à saucisse
6376,665,,4.0,échalotes
6377,665,gousses,4.0,ail
6378,665,cuillères à soupe,4.0,riz
6379,666,,,sel
6380,666,,,poivre
6381,666,cl,10.0,crème fraîche
6382,666,g,70.0,farine
6383,666,g,100.0,beurre
6384,666,feuille,1.0,de laurier
6385,666,branches,2.0,thym
6386,666,,1.0,poireau
6387,666,,4.0,clous de girofle
6388,666,g,200.0,oignon
6389,666,,2,oignons jaunes
6390,666,,6.0,carottes
6391,666,kg,1.2,épaule de veau
6392,666,g,300,champignon
6393,666,brin,,cerfeuil
6394,666,branches,2.0,céleri
6395,666,gousses,2.0,ail
6396,666,,2.0,jaunes d'oeuf
6397,666,,0.5,citron
6398,667,,,poivre
6399,667,cuillère à café,1.0,moutarde à l'ancienne
6400,667,cuillère à soupe,1.0,huile d'olive
6401,667,cuillère à soupe,1.0,miel
6402,667,,1.0,côte de porc
6403,667,cuillère à soupe,1.0,concentré de tomates
6404,667,cuillère à soupe,1.0,sauce soja
6405,667,"cl, blanc",10.0,vin sec
6406,667,gousses,2.0,ail
6407,667,,,herbes de Provence
6408,668,,,sel
6409,668,,,poivre
6410,668,,,huile d'olive
6411,668,,1.0,oignon
6412,668,,1.0,tomate
6413,668,,1.0,courgette
6414,668,,,herbes de Provence
6415,668,blanc,,vin
6416,669,,,poivre
6417,669,,,sel
6418,669,kg,1.2,Foie gras
6419,669,cl,25.0,Monbazillac
6420,670,,,beurre
6421,670,,,huile d'olive
6422,670,,,poivre
6423,670,cuillères à café,2.0,sel
6424,670,,1.0,oignon
6425,670,,1.0,poulet
6426,670,,,ail
6427,670,,,estragon
6428,670,,,herbes de Provence
6429,670,,5.0,pommes de terre
6430,671,bouteille,1.0,huile de tournesol
6431,671,,,sel
6432,671,,,poivre
6433,671,,1.0,poivron vert
6434,671,,1.0,oignon
6435,671,,8.0,oeufs
6436,671,,10.0,pommes de terre
6437,671,,10.0,rondelles chorizo
6438,671,gousse,1.0,ail
6439,672,pincées,2.0,sel
6440,672,cuillères à soupe,3.0,farine
6441,672,cuillères à soupe,2.0,fécule de maïs
6442,672,g,450.0,cuisse de poulet
6443,672,,1.0,oeuf
6444,672,cuillère à soupe,0.5,pâte
6445,672,cuillère à soupe,1.0,fécule de maïs
6446,672,cuillères à soupe,4.0,sucre
6447,672,cuillères à soupe,2.0,vinaigre
6448,672,,1.0,oignon
6449,672,cuillère à soupe,1,gingembre
6450,672,cuillères à soupe,2.0,huile de sésame
6451,672,cuillères à soupe,4,huile
6452,672,verre,1,eau
6453,672,cuillères à soupe,4.0,sauce soja
6454,672,cuillères à soupe,2.0,sauce d'huître
6455,672,cuillères à soupe,2.0,ketchup
6456,673,g,2.0,sucre
6457,673,g,2.0,sel
6458,673,g,12.0,levure de boulanger sèche
6459,673,g,40.0,beurre
6460,673,g,400.0,farine
6461,673,,250.0,mllait
6462,673,,1.0,oignon
6463,673,g,300.0,épinards
6464,673,,,sel et poivre
6465,673,g,200.0,feta
6466,674,,,persil
6467,674,,,sel
6468,674,cuillère à soupe,1.0,moutarde
6469,674,"gros, pot",1.0,crème fraîche
6470,674,,,saucisse
6471,674,,,pomme de terre
6472,674,,,ail
6473,675,bouquet,0.5,persil
6474,675,,,sel
6475,675,,,poivre
6476,675,g,60.0,beurre
6477,675,g,100.0,farine
6478,675,,6.0,soles
6479,675,,1.0,citron
6480,676,,,sel
6481,676,,,poivre
6482,676,cuillères,4.0,huile d'olive
6483,676,cuillères,2.0,persil
6484,676,,1.0,piment
6485,676,g,500.0,spaghetti
6486,676,kg,2.5,coques
6487,676,gousse,1.0,ail
6488,677,pincées,4.0,fleur de sel
6489,677,cuillères à café,8.0,figue
6490,677,,1.0,pâte feuilletée
6491,677,tranches,4.0,Foie gras
6492,677,,8.0,demis poire
6493,677,g,30.0,beurre salé
6494,677,pincée,1.0,cannelle
6495,678,,1.0,piment
6496,678,,,poivre
6497,678,,,sel
6498,678,cuillère à café,1.0,sucre en poudre
6499,678,cuillère à café,1.0,gingembre
6500,678,,1.0,oignon
6501,678,cuillères à soupe,2.0,huile de tournesol
6502,678,,4.0,cuisses de poulet
6503,678,feuilles,15.0,basilic
6504,678,gousses,2.0,ail
6505,678,cuillères à soupe,2,soja
6506,678,cuillères à soupe,2.0,poisson
6507,679,,2.0,clous de girofle
6508,679,,1.0,oignon
6509,679,g,200.0,lard fumé
6510,679,g,600.0,choucroute
6511,679,g,200.0,palette
6512,679,,4.0,saucisses de Strasbourg
6513,679,,4.0,pommes de terre
6514,679,gousses,2.0,ail
6515,679,cl,25.0,riesling
6516,679,feuille,1.0,laurier
6517,679,,8,baies de genévrier
6518,680,cuillère à café,,huile de sésame
6519,680,,1.0,poivre
6520,680,pincée,1.0,sucre
6521,680,bouquet,0.3333333,coriandre
6522,680,,1.0,oignon
6523,680,,30.0,feuillets à raviolis
6524,680,g,200.0,porc
6525,680,g,100.0,crevettes
6526,680,boîte,0.5,liseron d'eau
6527,680,boîte,0.5,pousse de bambou
6528,680,bouquet,0.3333333,ciboulette
6529,680,cuillères à soupe,2.0,nuoc mam
6530,681,,1.0,oignon
6531,681,,,sel
6532,681,,,poivre
6533,681,cuillère à soupe,1.0,huile d'arachide
6534,681,,1.0,sucre
6535,681,,4.0,cuisses de poulet
6536,681,cuillères à soupe,4.0,beurre de cacahuètes
6537,681,cuillère à soupe,1.0,concentré de tomates
6538,681,,3.0,patates douces
6539,681,,2.0,couteaux
6540,682,pincée,1.0,sel
6541,682,,6.0,tomates
6542,682,,3.0,oignons
6543,682,,1.0,merlu
6544,682,cuillère à soupe,1.0,fumet
6545,682,pincée,1.0,herbes de Provence
6546,682,,1.0,citron
6547,683,,,sel
6548,683,,,poivre
6549,683,cuillères à soupe,3.0,huile
6550,683,g,250.0,riz
6551,683,cl,50.0,bouillon
6552,684,,,sel
6553,684,,,poivre
6554,684,,,margarine
6555,684,cuillères à café,2.0,fond de veau
6556,684,zeste,1.0,orange
6557,684,,40.0,pruneaux
6558,684,,1.0,rôti de porc
6559,684,gousses,4.0,ail
6560,684,"cl, blanc",20.0,vin
6561,684,petit pot,1.0,crème
6562,685,pincée,1.0,poivre
6563,685,pincée,1.0,sel
6564,685,cuillères à soupe,2.0,huile d'olive
6565,685,g,200.0,penne
6566,685,g,150.0,ricotta
6567,685,g,200.0,épinards
6568,686,g,10.0,beurre
6569,686,,,sel
6570,686,,,poivre
6571,686,,,persil
6572,686,,,huile d'olive
6573,686,g,800.0,gambas
6574,686,,1.0,citron
6575,686,gousses,2.0,ail
6576,686,,,ciboulette
6577,687,,,sel
6578,687,cuillère à soupe,1.0,huile d'olive
6579,687,g,400.0,coriandre
6580,687,,2.0,piments
6581,687,morceau,1.0,gingembre
6582,687,,4.0,escalopes de poulet
6583,687,,3.0,oignons nouveaux
6584,687,gousses,2.0,ail
6585,687,,1.0,citron vert
6586,687,,,citronnelle
6587,687,,200,mllait de coco
6588,687,g,400.0,basilic
6589,688,,,fleur de sel
6590,688,,,thym
6591,688,,2.0,oignons
6592,688,,2.0,jarrets de porc
6593,688,gousse,1.0,ail
6594,688,cl,40.0,bouillon
6595,688,cl,30.0,bière brune
6596,688,,,baie de genévrier
6597,688,,,sel et poivre
6598,688,,,pomme de terre
6599,689,,,huile d'olive
6600,689,,2.0,tomates
6601,689,g,70.0,fromage râpé
6602,689,petit pot,1.0,crème fraîche épaisse
6603,689,tranches,4.0,pain de mie
6604,689,,2.0,oeufs
6605,690,,,sel
6606,690,,,poivre
6607,690,,,moutarde
6608,690,tranches,4.0,escalope
6609,690,,1.0,citron
6610,690,feuille,,menthe
6611,690,,1.0,jaune d'oeuf
6612,690,cuillères à soupe,4.0,panure
6613,690,,1.0,yaourt nature
6614,691,,,persil
6615,691,,,thym
6616,691,g,10.0,beurre
6617,691,,3.0,oignons
6618,691,,4.0,tomates
6619,691,g,500.0,chair à saucisse
6620,691,gousses,2.0,ail
6621,691,,,sel et poivre
6622,692,,1.0,cube de bouillon
6623,692,,,persil
6624,692,,,origan
6625,692,,,sel
6626,692,,,poivre
6627,692,cuillères à soupe,2.0,vinaigre de framboise
6628,692,cuillères à soupe,4.0,huile d'olive
6629,692,,1.0,oignon
6630,692,,6.0,cuisses de canard
6631,692,,10.0,pommes de terre
6632,692,cuillères à soupe,2,huile de pépin de raisin
6633,692,cl,50.0,eau
6634,693,,,huile d'olive
6635,693,,,persil
6636,693,,,poivre
6637,693,,,sel
6638,693,cuillère à café,1.0,moutarde à l'ancienne
6639,693,,2.0,oignons
6640,693,g,100.0,lardons
6641,693,,6.0,oeufs
6642,693,,3.0,pommes de terre
6643,693,cl,10.0,crème semi-épaisse
6644,693,,,gruyère
6645,693,,,ail
6646,694,,,crème fraîche
6647,694,,,beurre
6648,694,,1.0,cube de bouillon
6649,694,,3.0,poireaux
6650,694,,4.0,louches riz pour risotto
6651,694,blanc,1.0,vin sec
6652,694,,,parmesan râpé
6653,695,,,sel
6654,695,cuillère à café,1.0,vinaigre de riz
6655,695,g,10.0,sucre
6656,695,cuillère à soupe,1.0,huile de sésame
6657,695,,1.0,carotte
6658,695,g,300.0,riz
6659,695,ml,350.0,eau
6660,695,feuilles,8.0,de nori
6661,695,,1.0,concombre
6662,695,,2.0,oeufs
6663,695,g,150,thon
6664,695,cuillères à soupe,2.0,graines de sésame
6665,695,cuillère à soupe,1,mayonnaise
6666,696,cuillère à café,1.0,thym
6667,696,cuillères à soupe,2.0,huile d'olive
6668,696,g,400.0,cabillaud
6669,696,feuille,1.0,papier sulfurisé
6670,696,,,sel et poivre
6671,697,,,sel
6672,697,,,poivre
6673,697,,4.0,dl crème fraîche
6674,697,,,thym
6675,697,kg,1.0,pâte brisée
6676,697,g,100.0,beurre
6677,697,,1.0,oignon
6678,697,,1.0,carotte
6679,697,cuillères,2.0,cognac
6680,697,petite boîte,1.0,truffe
6681,697,,1,poulet
6682,697,g,250.0,foie
6683,697,g,100,lard
6684,697,g,200,farce
6685,697,cl,20.0,madère
6686,697,,2.0,oeufs
6687,697,branche,0.5,céleri
6688,697,tranches,2.0,fines jambon cru
6689,697,,1.0,crépine
6690,697,,,laurier
6691,698,,,sel
6692,698,,,poivre
6693,698,cuillères à soupe,2.0,fond de veau
6694,698,g,25.0,beurre
6695,698,cuillères à soupe,3.0,huile
6696,698,,2.0,carottes
6697,698,,2.0,oignons
6698,698,,1.0,rôti de porc
6699,698,,5.0,pommes de terre
6700,698,"cl, blanc",25.0,vin
6701,698,,2,cubes Volaille
6702,698,bouquet,1.0,garni
6703,704,,,poivre
6704,704,,,sel
6705,704,cuillère à café,1.0,Ras el Hanout
6706,704,,,huile d'olive
6707,704,bouquet,0.5,coriandre
6708,704,,1.0,oignon
6709,704,g,100.0,pois chiches
6710,704,,2.0,carottes
6711,704,,2.0,courgettes
6712,704,g,400.0,berkoukes
6713,704,,1,navet
6714,704,g,100.0,fèves
6715,704,boîte,1,pulpe de tomate
6716,704,cuillère à soupe,1,concentré de tomates
6717,704,gousse,1.0,ail
6718,704,,1.0,cube bouillon
6719,705,,1.0,piment
6720,705,,5.0,clous de girofle
6721,705,,,poivre
6722,705,cuillère à soupe,1.0,sel
6723,705,,,persil
6724,705,,2.0,tomates
6725,705,,2.0,oignons
6726,705,,10.0,oignons
6727,705,cuillères à soupe,6.0,huile
6728,705,,8.0,crabes
6729,705,,,cive
6730,705,,6.0,citrons verts
6731,705,feuille,,bois d'Inde
6732,705,cuillères à soupe,2,poudre de colombo
6733,706,,1.0,oignon
6734,706,cuillères à soupe,4.0,huile
6735,706,,8.0,tomates
6736,706,,1.0,jaune d'oeuf
6737,706,,,Fines herbes
6738,706,g,800.0,viande hachée
6739,706,,,gruyère
6740,706,cuillères,2.0,riz
6741,707,,,sel
6742,707,,,poivre
6743,707,cuillère à café,0.5,cumin
6744,707,feuilles,2.0,de laurier
6745,707,,1.0,oignon
6746,707,,3.0,carottes
6747,707,,2.0,poivrons
6748,707,filet,1.0,mignon
6749,707,demi,1.0,céleri-rave
6750,707,,3.0,pommes de terre
6751,707,gousses,6,ail
6752,707,cuillère à café,1.0,herbes de Provence
6753,707,"cl, blanc",25,vin
6754,708,,,piment
6755,708,,,poivre
6756,708,,,paprika
6757,708,,,cornichons
6758,708,,,oignon au vinaigre
6759,708,,,maïs
6760,708,,,charcuteries
6761,708,g,800.0,fromage à raclette
6762,708,kg,1.0,pomme de terre
6763,709,cuillères à soupe,2.0,huile
6764,709,pincées,2.0,poivre
6765,709,pincées,2.0,sel
6766,709,g,400.0,boeuf
6767,709,cuillère à soupe,1.0,sauce soja
6768,709,,0.2,poivron
6769,709,sachet,1.0,nouilles
6770,709,gousse,1.0,ail
6771,709,blanc,0.25,de poireau
6772,709,,0.25,oignon rouge
6773,709,,4,oeufs
6774,709,cuillère à soupe,1.0,farine
6775,709,cl,6.5,eau
6776,709,cuillère à soupe,1,sauce d'huître
6777,709,cuillères à soupe,2.0,sauce soja
6778,710,,,sel
6779,710,,,poivre
6780,710,,,huile d'olive
6781,710,,4.0,tomates
6782,710,filets,4.0,poisson
6783,710,,1.0,bulbe fenouil
6784,710,,1.0,citron
6785,710,,,aromate
6786,711,"cuillère à café, blanc",1.0,poivre
6787,711,,,sel
6788,711,cuillère à café,1.0,curcuma
6789,711,verre,0.5,huile d'olive
6790,711,,3.0,oignons
6791,711,,1.0,poireau
6792,711,,3.0,poivrons verts
6793,711,kg,1.0,tomate
6794,711,branches,2.0,basilic
6795,711,gousses,3.0,ail
6796,711,cuillère à café,0.5,céleri
6797,711,,6.0,lieu noir
6798,711,,1,citron
6799,712,,,poivre
6800,712,,2.0,oignons
6801,712,,2.0,carottes
6802,712,,1.0,langue
6803,712,branches,2.0,céleri
6804,712,bouquet,1.0,garni
6805,712,cl,25.0,bouillon de boeuf
6806,712,g,40.0,farine
6807,712,,2.0,oignons
6808,712,g,50.0,beurre
6809,712,cl,15,madère
6810,712,cuillères à soupe,2.0,concentré de tomates
6811,712,g,100,beurre
6812,712,,6,tomates
6813,712,g,300.0,petits pois
6814,712,g,600.0,haricots verts
6815,712,,2.0,échalotes
6816,713,,,sel
6817,713,,,poivre
6818,713,,,huile d'olive
6819,713,,3.0,tomates
6820,713,,2.0,oignons
6821,713,,8.0,oeufs
6822,713,cl,10.0,crème fraîche liquide
6823,713,,,ciboulette
6824,714,,,huile d'olive
6825,714,,,poivre
6826,714,,,sel
6827,714,,1.0,poivron rouge
6828,714,,4.0,saumon
6829,714,,2.0,citrons
6830,715,cuillère à café,1.0,thym
6831,715,g,25.0,beurre
6832,715,,2.0,oignons
6833,715,,3.0,tomates
6834,715,,1.0,poivron rouge
6835,715,,1.0,poivron vert
6836,715,g,600.0,sauté de dinde
6837,715,gousse,1.0,ail
6838,715,branche,1.0,céleri
6839,715,cuillères à soupe,2.5,crème fraîche allégée
6840,715,,,sel et poivre
6841,716,cuillère à soupe,1.0,huile
6842,716,cuillères à soupe,2.0,farine
6843,716,,2.0,oignons
6844,716,,3.0,carottes
6845,716,g,400.0,tomates concassées
6846,716,g,800.0,osso bucco de veau
6847,716,gousses,3.0,ail
6848,716,"cl, blanc",20.0,vin sec
6849,716,"cuillère à soupe, bouquet",1.0,garni
6850,716,,,sel et poivre
6851,717,,,curcuma
6852,717,,,miel
6853,717,,,huile de sésame
6854,717,,,gingembre
6855,717,,2.0,oignons
6856,717,,1.0,poivron
6857,717,,0.5,courgette
6858,717,,2.0,carottes
6859,717,g,600.0,boeuf haché
6860,717,gousses,2.0,ail
6861,717,cuillères à soupe,3,sauce soja
6862,717,,200.0,mllait de coco
6863,717,,,sauce huître
6864,717,,,nouilles
6865,718,,,thym
6866,718,,,épices
6867,718,gros,,sel
6868,718,,5.0,oignons
6869,718,kg,1.5,fraises
6870,718,g,400.0,lard
6871,718,gousses,3.0,ail
6872,718,"cl, blanc",50.0,vin
6873,719,,,sucre
6874,719,,,sucre
6875,719,,,sel
6876,719,,,poivre
6877,719,g,200.0,Foie gras
6878,719,,1.0,dl crème
6879,719,,0.25,dllait
6880,719,,2.0,jaunes d'oeuf
6881,720,"grosses, cuillères",3.0,huile
6882,720,"grosses, cuillères",2.0,curry
6883,720,filets,4.0,colin
6884,720,,20.0,cllait de coco
6885,720,gousses,2.0,ail
6886,721,,,sésame
6887,721,filets,4.0,de poulet
6888,721,cuillères à soupe,2.0,curry
6889,721,cuillères à soupe,2.0,miel
6890,721,cuillères à soupe,4.0,beurre de cacahuètes
6891,721,cuillères à soupe,4.0,sauce soja
6892,721,cuillères à soupe,2.0,lait de coco
6893,722,cl,20.0,vin rouge
6894,722,g,25.0,poivre
6895,722,g,100.0,sel
6896,722,kg,2.0,épaule
6897,722,kg,3.0,poitrine de porc
6898,722,sachet,1.0,boyau pour saucisse
6899,722,gousses,3.0,ail
6900,722,,1.0,viande
6901,723,,1.0,poivron vert
